token,score
jesu,0.03935302534078261
christ,0.023909774043375683
lord,0.01741027572069671
israel,0.010796490507055456
discipl,0.010602724405283067
peopl,0.00828216093749145
king,0.008154884201518341
nt,0.007585108442283245
ot,0.007563330474519376
land,0.007277426569982406
peter,0.007130506848221406
paul,0.0071305068482213985
thing,0.00675937404582639
spirit,0.005458298528426593
john,0.0050277321217193655
church,0.004687635114631228
judah,0.004320119448027698
pharise,0.0040074918663078555
world,0.0038282975481437427
gospel,0.003696515696565118
apostl,0.003605621650539199
grace,0.0034331342473980456
jew,0.0033442496235933103
simon,0.0031538165839630214
faith,0.0030577067488209574
assuredli,0.003038853711831569
muhammad,0.0030237485801709136
son,0.0030076306524272093
immedi,0.0030002474053810835
synagogu,0.0027937287096782243
demon,0.002754718300778109
teacher,0.0024993099106581772
david,0.002496820764764994
messeng,0.002491560760569241
baptiz,0.0024051908651436193
egypt,0.002395419537548567
offer,0.002388489336862169
pilat,0.0023513874985061083
galile,0.002323704093064653
preach,0.0022395599079127245
mose,0.0021343180066517946
hous,0.0021198809523735557
hour,0.0020841926341584275
brethren,0.002052788420576265
children,0.002052738705911957
judea,0.002051238386706204
bodi,0.0019908293391096336
pharaoh,0.001967811785636946
receiv,0.001957472746391979
aaron,0.001955343526928776
gentil,0.001848202237083067
love,0.0018337736795211918
god,0.001832242086536154
multitud,0.001770961776791061
philistin,0.0017615026181191109
jame,0.0017502193316750413
host,0.0017268682482774462
herod,0.0017001472294021598
dead,0.001642681722645533
hundr,0.0016299065407799599
crucifi,0.001628409742517755
boat,0.0015822753524822497
sure,0.0015780992554450786
philip,0.0015499542027886907
daughter,0.0015414500703771652
armi,0.0015381488056525926
scriptur,0.0015170929321348644
angel,0.0015160878122299705
quran,0.001481991736363659
burnt,0.0014809370682895436
back,0.001460091837823753
year,0.0014585050846253834
inhabit,0.0014513565789949488
mind,0.001447419970372792
guidanc,0.001408063415595926
worthi,0.0013946896751930874
doctrin,0.0013873825670630414
famili,0.0013687345068835407
greek,0.0013636467831756446
fellow,0.0013614552601506503
marvel,0.001359617085499727
barnaba,0.0013497511278373283
nazareth,0.0013497511278373281
bring,0.0013356726425556068
saint,0.0013305241349306207
joshua,0.0013229521058919457
crowd,0.0013177520758778304
day,0.001295578858832139
camp,0.0012854305172719936
turn,0.0012842239891559448
favor,0.0012626407732795907
anger,0.0012557880242741611
betray,0.0012535164889489032
sat,0.0012508368006393066
juda,0.0012496728463460215
levit,0.0012263951616453867
belov,0.0012230483095550465
conscienc,0.001199639517105479
princ,0.001198445729757162
statut,0.001194633208056915
answer,0.0011906438325784093
return,0.0011715880733463588
hand,0.0011666242505809733
make,0.0011546158456877198
disbeliev,0.0011543870015109053
solomon,0.0011393098233721415
exhort,0.001130743432548543
iniqu,0.001120808427001368
altar,0.0011092515306643643
written,0.001101064640538899
valley,0.0010985754064350296
ark,0.0010953916413337821
heard,0.0010846505589566006
amen,0.001072332287645651
council,0.0010695116592146523
mysteri,0.0010695116592146523
heal,0.0010679816843312756
moab,0.001063395160230898
likewis,0.0010594039730540648
etern,0.001056559873375561
punish,0.001056061266630098
enemi,0.0010504628469974724
greet,0.001049664373856275
caesar,0.001049562766874838
spiritu,0.0010452394562255555
meet,0.0010416634148006432
torment,0.0010407602475697264
twenti,0.0010337987909120828
dwell,0.0010190339100628854
law,0.0010085411309950915
gold,0.0010072168510073904
earth,0.0010061557281885259
book,0.0010054593105105194
jacob,0.001005107192672227
creat,0.0009997263752956043
timothi,0.0009995449269262534
centurion,0.0009995449269262534
babylon,0.000998788510777844
come,0.0009954793653453615
tribul,0.0009892126625217794
member,0.0009784465049279686
ephraim,0.0009711291197418551
battl,0.0009703182312612317
act,0.0009557989428755607
sexual,0.0009495309575254714
joab,0.0009486265386018774
began,0.000947630141099157
kingdom,0.0009282397683009354
baptism,0.0009237402331195517
wick,0.0009203246920566553
gilead,0.0009158465806957363
saul,0.0009026704774188969
made,0.0009015671043156182
asia,0.0008995208579606108
gate,0.0008893136709395588
partak,0.0008891619645957103
sword,0.0008878650701428251
flesh,0.0008830244079644389
captiv,0.0008809626685718097
tribe,0.0008790329843099356
cover,0.0008789482987547257
beg,0.0008787702897555467
collector,0.0008786733851328941
place,0.0008769403011226727
assyria,0.0008748785523322037
river,0.0008738692541342056
servant,0.000870186741260339
hide,0.0008659187117825304
silver,0.0008604051688946518
glori,0.0008588926587781087
circumcis,0.0008561241565430381
bronz,0.0008540235175751598
grain,0.0008505904037629082
lust,0.0008504655324836315
lawless,0.0008495146275254349
macedonia,0.0008495146275254349
water,0.0008403743642388224
parabl,0.0008342174505922479
mountain,0.0008238917680409385
justifi,0.0008206131549981439
destroy,0.000820439193946504
manasseh,0.0008128623056349964
face,0.0008109106387426513
ministri,0.0008076672367127028
gift,0.000806496284732227
persecut,0.0008060576848261414
sanctuari,0.0008031672295416719
caesarea,0.000799512265507429
thousand,0.0007985942412949737
citi,0.0007955157127324505
ram,0.0007901622202547827
side,0.0007894065185734779
terribl,0.0007847759374031994
set,0.000778925932846978
elect,0.0007762026569416802
author,0.0007718426408605174
prison,0.0007704005670910851
leader,0.0007689656996859225
edom,0.000768397637615925
enter,0.0007656072297710907
tabernacl,0.0007616943525110674
bull,0.0007612647372834903
path,0.0007600118956312198
north,0.0007556930141161826
benjamin,0.0007556038801987103
godli,0.0007540944196205474
scribe,0.0007539450752310161
accus,0.0007502526749692495
antioch,0.0007495137711977701
capernaum,0.00074951377119777
bondserv,0.00074951377119777
consum,0.000749342352057351
wall,0.0007480263183953768
decre,0.0007466248782620031
boast,0.0007422915712416647
merci,0.0007403891165068377
garden,0.00073995970807347
jonathan,0.0007356447230975354
tent,0.0007348860892495915
chariot,0.0007331685464717319
belong,0.0007325156304678833
cubit,0.0007317995564421275
nation,0.0007308035841778366
amaz,0.0007304767545865446
male,0.0007226301144079897
loud,0.0007224553694345666
cut,0.0007164033934347096
flock,0.0007137054175917277
field,0.0007130928635005871
beth,0.0007110832608932681
jeroboam,0.0007110832608932673
revel,0.0007101744175345307
border,0.0007079886426425338
unjust,0.0007060828938390169
baal,0.000703564441036815
war,0.000703199471155182
mari,0.0007019610941371955
ephesu,0.0006995191438845848
resist,0.0006995191438845844
majest,0.0006947104874991476
bow,0.0006913965576006579
chief,0.0006889871457134633
soldier,0.0006880398048733661
pagan,0.0006865245611574505
month,0.0006841479505097326
call,0.0006816042656079362
burn,0.0006775515494703086
congreg,0.0006755949288169072
reign,0.0006732131278325562
plain,0.0006701536290592176
ask,0.0006691689046119621
young,0.0006682369316144421
jeremiah,0.0006630394755458418
tomb,0.0006626565181131292
shekel,0.0006619686232598612
fire,0.0006549495068197378
caus,0.0006541434931698543
wit,0.0006502917628949547
sadduce,0.0006495283828664333
baptist,0.0006495283828664331
morn,0.0006487802653123778
contrari,0.0006484259595123446
upright,0.00064559953204555
nebuchadnezzar,0.0006455995320455488
lie,0.000643546117304502
teach,0.0006415869463477349
abid,0.0006395677706819739
repli,0.0006383748544333628
devil,0.0006383206770494067
soul,0.0006382320594027099
eye,0.0006377519634237995
defeat,0.0006374154465841911
hezekiah,0.0006373295273310621
absalom,0.0006292316678531648
unbeliev,0.0006247976742490196
ammon,0.0006210481958324359
forgiv,0.0006205911122316815
guid,0.0006196841859881685
ahab,0.0006128650304993037
begin,0.0006123976985688961
reason,0.000611391870648337
bold,0.0006068713333221249
amorit,0.000604682171826113
justic,0.0006000550062863831
infirm,0.0005995414874320516
festu,0.0005995414874320516
magdalen,0.0005995414874320516
epistl,0.0005995414874320514
martha,0.0005995414874320514
lazaru,0.0005995414874320514
dragon,0.0005995414874320514
coven,0.0005970396503571268
aton,0.0005964996197964411
piou,0.0005964996197964409
begot,0.0005910661872964073
fellowship,0.0005890334054743016
samuel,0.0005879338805080517
plunder,0.0005875757300856388
sinner,0.0005832609563809648
region,0.0005772261267951781
thirti,0.0005763315087831478
forev,0.0005757845223357401
recompens,0.0005741012636331426
skin,0.0005719538033135329
blasphem,0.0005716745274807647
holi,0.0005708810855133535
brought,0.000570747871800179
pillar,0.000570420307967387
power,0.00056897125107069
obtain,0.0005659335357243884
chamber,0.0005637724776113171
blind,0.000557865780686251
sail,0.0005560665461372257
fell,0.000553358916977962
strength,0.0005518057461020126
hell,0.0005501258107473623
supper,0.0005495584568697867
hade,0.0005495584568697867
agrippa,0.0005495584568697867
achaia,0.0005495584568697867
titu,0.000549558456869786
crow,0.000549558456869786
rooster,0.000549558456869786
andrew,0.000549558456869786
desol,0.000549434504681588
disbelief,0.0005474107457591512
deed,0.0005453657879628983
fifti,0.0005450132565716551
immor,0.000541089173075077
falsehood,0.0005392303395639071
shield,0.0005392303395639063
record,0.0005392303395639054
wood,0.0005384045720601895
properti,0.0005310502398230502
transgress,0.0005284991752142025
happi,0.0005274506064654474
fulfil,0.0005266959997438454
idol,0.0005242540838435249
natur,0.0005205300881685783
zion,0.0005149431852090485
cedar,0.0005146909596141657
territori,0.0005146909596141635
east,0.0005133488011944308
heavenli,0.0005130251215603103
sake,0.0005086393351787637
hebron,0.000506511779098755
selah,0.0005065117790987537
jinn,0.0005065117790987536
manifest,0.000501616225498543
apollo,0.0004995792904715101
sila,0.0004995792904715101
unbelief,0.0004995792904715101
lake,0.0004995792904715101
thoma,0.0004995792904715101
corneliu,0.0004995792904715101
edif,0.0004995792904715101
iscariot,0.0004995792904715101
captain,0.0004988999032371288
overcom,0.0004985785670838452
jehoshaphat,0.0004984068021056114
dan,0.0004983329049488057
greater,0.0004970806561059038
disobedi,0.0004938051358453035
work,0.0004917184177424172
abomin,0.00049070793433065
number,0.0004901837764089622
carv,0.0004901543371381724
injustic,0.0004901543371381706
court,0.0004882943883125197
wealth,0.00048783722386073407
built,0.0004878215581358224
risen,0.00048492496558363835
eleazar,0.0004819760756450928
fight,0.000481461447782072
refug,0.00048010047237334163
sick,0.0004770471392326228
judgment,0.00047593392897254754
news,0.00047426957119780285
canaanit,0.00047379812044600256
chaldean,0.00047237012403344595
fear,0.00047179910648645373
equal,0.00046781291395303853
human,0.0004675785159966826
dwelt,0.00046562449427351436
prostrat,0.00046562047152078284
zedekiah,0.00046562047152078187
gad,0.00046558062463725457
depart,0.0004645829105837722
loos,0.0004644622293997491
egyptian,0.00046389596281521067
